time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1861-12-05T22:20:00.000Z,21,-157,,5.9,mint,,,,,ushis,ushis111,2019-08-23T23:47:21.600Z,"Probably Moloka`i-Lana`i area, Hawaii",earthquake,,,,,reviewed,ushis,official
1861-08-31T10:22:00.000Z,36.1,-81.1,,5,mfa,,,,,ushis,ushis110,2019-08-06T22:41:06.975Z,"Near Wilkesboro, North Carolina",earthquake,,,,,reviewed,ushis,sc
1861-07-04T00:11:00.000Z,37.75,-121.8,,5.8,ml,,,,,cdmg,cdmg18610704001100000,2021-01-30T18:38:03.175Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,cdmg,cdmg
1861-06-02T07:00:00.000Z,19.25,-155,,6.1,mint,,,,,ushis,ushis108,2019-08-23T23:45:05.674Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,ushis,official
1860-11-13T00:00:00.000Z,40.8,-124.2,,5.5,ml,,,,,ushis,ushis107,2021-01-30T18:30:10.417Z,"Near Eureka, California",earthquake,,,,,reviewed,ushis,cdmg
1860-07-19T02:30:00.000Z,19.25,-155,,6.1,mint,,,,,ushis,ushis106,2019-08-23T23:43:36.459Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,ushis,official
1860-03-15T19:00:00.000Z,39.5,-119.5,,6.5,ml,,,,,cdmg,cdmg18600315190000000,2021-01-30T18:24:50.682Z,"East of Reno, Nevada",earthquake,,,,,reviewed,cdmg,cdmg
1859-11-21T12:50:00.000Z,20,-156,,5.9,mfa,,,,,ushis,ushis104,2019-08-23T23:41:48.751Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,ushis,official
1858-12-16T10:00:00.000Z,34.2,-117.4,,6,ml,,,,,cdmg,cdmg18581216100000000,2021-01-30T00:59:34.064Z,"Near San Bernardino, California",earthquake,,,,,reviewed,cdmg,cdmg
1858-11-26T08:35:00.000Z,37.5,-121.9,,6.1,ml,,,,,ushis,ushis100,2019-08-06T22:17:59.347Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,ushis,cdmg
1858-09-21T00:00:00.000Z,36.5,-89.2,,4.2,mfa,,,,,ushis,ushis99,2019-08-06T22:09:54.922Z,"Kentucky-Tennessee border south of Hickman",earthquake,,,,,reviewed,ushis,bar
1857-12-23T18:30:00.000Z,44.1,-70.2,,4.5,mblg,,,,,ushis,ushis98,2019-08-06T22:02:30.775Z,"Near Lewiston, Maine",earthquake,,,,,reviewed,ushis,official
1857-10-23T20:15:00.000Z,43.2,-78.6,,4.3,mfa,,,,,ushis,ushis97,2019-08-06T22:01:06.181Z,"Niagara County, New York",earthquake,,,,,reviewed,ushis,sc
1857-10-08T10:00:00.000Z,38.66,-89.16,,4.5,mfa,,,,,official,official18571008100000000,2019-08-27T21:59:35.607Z,"Near Centralia, Illinois",earthquake,,,,,reviewed,official,official
